,service_request_id,grievance
1800,101004370218,"Dog poop and pee all up and down the street, new and old, and flies everywhere. The street stinks and the situation is totally unsanitary. I imagine the whole street needs to be cleaned from Top to bottom to get rid of the layers and remnants of dog feces and urine."
1801,101004365841,Sign knocked over
1802,101004370068,Damaged cart. Tuesday route.
1803,101004368565,Constituent reported that the previous stickers were not delivered so please make sure it is 5 Bradlee Ln. | Recycling Sticker: [3]  Yard Sticker: [3]
1804,101004370210,"This vehicle has been abandoned for months, just collecting tickets. Expired resident sticker in valuable resident parking."
1805,101004370207,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
1806,101004370208,More dog poop
1807,101004369811,2 barrels | How was your waste placed out for collection: [Barrel]  Scheduled trash day: [Wednesday]  Curbside pickup or an alley: [Curb Side Pickup]
1808,101004370204,"More dog poop, this is just one example of three I saw this morning around this location"
1809,101004370205,Day 4.
1810,101004370110,more than 7 needles and assorted paraphenalia on the ground near the dumpster in front of Dorchester Brewing | Needle Quantity: [More Than Three]  Property Location Type: [Private]
1811,101004370202,"This is the third time putting in complaint. Last night at 3:30 am the noise was so loud I could not get to sleep, had to close all windows in my house. It is unbearable, now this morning the noise has diminished, but there has to be some kind of Machine/equipment that somewhere in Hood Park this noise is come from !I believe it is their mechanicals that are in the roof of parking lot.  Please have an inspector go to the area to find it please!!"
1812,101004369905,Trash and broken glass in gutters and sidewalk both sides of street up to 30 Vineland St
1813,101004370198,"hugs rats outside of apartment, in the yard | Occupants name and contact info: [Same as Caller]  Type of insect or rodent: [rats]"
1814,101004370201,Roach infestation |
1815,101004370093,Several large potholes on Independence between Thornton Rd. and VFW parkway.
1816,101004368091,Other | Details: [weeds and trash]  Exact location: [in the rear]
1817,101004369833,Strange something all over sidewalk
1818,101004370187,Remnants of a drinking party. In the woods to the right of the Franklin Park tennis courts near Scarborough Pond.
1819,101004369873,Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Blue Box]  Curbside pickup or an alley: [Curb Side Pickup]
1820,101004370185,Tree branch needs trimming
1821,101004370083,25 mallon rd pls remove construction debris unable to cite
1822,101004370181,"Curb side | Date of scheduled pickup: [Wednesday, July 6, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Wednesday]  Curbside pickup or an alley: [Curbside Pickup]"
1823,101004370183,"Constituent states pole at intersection was knocked down over the weekend. States all the above signs were on the same pole, now cars are not following rules o fthe road, going the wrong direction. | Public safety sign: [Yes]  Sign description: [One Way/Do Not Enter/Stop signs all on same pole on Gardner (side of the road with Home Depot)]  Is the pole still there: [Yes]"
1824,101004278865,The parking lot Marie street side gate is unlack For tjhe slast 2 days .Please relock gate. | Park owner: [BPRD]
1825,101004368530,BWSC casting
1826,101004369801,1667 Blue Hill Ave on Cummins Hwy behind T Mobile Mattapan
1827,101004311806,Hi! Dorchester Park desperately needs to be mowed and maintained.  Thanks
1828,101004318639,Overgrown grass
1829,101004367645,Unkempt overgrown grass | Details: [Constituent state there is overgrowth grass in the rear and is requesting inspection and ticket]  Exact location: [rear yard]
1830,101004370085,Between homes of 88 and 90/92 in the driveway
1831,101004341957,SR Type: [Grass Cutting]  Park owner: [BPRD]
1832,101004370169,"Car has not moved in a year, plates have expired, several parking tickets are on the dashboard, there are 3 flat tires, and the front hood is soon to be sitting on the pavement."
1833,101004342940,Park needs lawn mowed please
1834,101004338232,"Sprayer nearest the on-button still doesn't work (year 3, at least). Low water pressure in the other sprayers. Plus would be nice to put soft material down instead of cement. Bet they have foam in JP..."
1835,101004370017,Filth and trash throughout the street
1836,101004357916,Park overgrown and needs to be mowed. Tons of flies
1837,101004359313,"The grass in Dorchester Park is knee high in some places. This creates environmental health hazards in more ticks, more mosquitoes, and more dog poop that owners don't pick up because it means wading into the overgrown grass."
1838,101004370160,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Mon/Fri]  Curbside pickup or an alley: [Curbside Pickup]"
1839,101004359393,barrels need to be emptied | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1840,101004357375,Draining issues at playground
1841,101004360347,Cleaning and grass cutting. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1842,101004366053,Sign looks a little bent
1843,101004369222,"Constituent states garbage was skipped and is requesting collection. | Scheduled trash day: [Thursday(Tuesday)]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1844,101004361261,Constituent reported that the barrels are starting to overflow. | SR Type: [Barrel]  Park owner: [BPRD]
1845,101004362778,Constituent is requesting that the barrells at this playground be emptied. Especially before the weekend of the fourth. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1846,101004363336,Constituent states there is loose trash around the playground and is requesting pick up . | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1847,101004356524,Constituent reported car has been there over a week with broken wheels. It is not in drivable condition. | Make of the abandoned car: [FORD]  Model of the abandoned car: [2DR]  Color of the abandoned car: [GREYSILVER]  License Plate number if available: [DJCAP]  License Plate State if available: [MA]
1848,101004370145,Constituent states that this vehicle has been at this location for 3 weeks and it is not in drivable condition. Requesting ticketing and tow. | How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Make: [Ford]  Model: [Truck]  Color: [GreySilver]  Vehicle License Plate Registration: [DJCAP]  Vehicle License Plate State: [MA]
1849,101004370147,Recycling Day: [Mon/thurs]  Cart identification: [20016433]
1850,101004366458,Overflowing trash at hemenway park
1851,101004369098,Please remove trash
1852,101004369931,Smell of gas right by the painted box at this intersection. I put in a ticket on this a while back and it hasn't changed.
1853,101004369931,Smell of gas right by the painted box at this intersection. I put in a ticket on this a while back and it hasn't changed.
1854,101004370042,43 Westland Ave. (Sidewalk)
1855,101004369804,1 bag 1 box ticket issued
1856,101004366351,Three trash cans overflowing at 1 central wharf harborwalk
1857,101004369824,2 barrels and rolled up carpet | Scheduled trash day: [Mon/Thurs]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]
1858,101004370097,The interior grass along the walking paths has not been cut in weeks. It's an absolute disgrace. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1859,101004370139,4 or 5 in front of address.And up the street Avon and Parkside there is one | Where exactly on the pavement is the pothole: [On Roadway]  What is the approximate size of the pothole: [Med]  Date when pothole noticed: [05/12/2022]  Time when pothole noticed: [09:00]
1860,101004370025,"Other | Details: [Constituent reports resident at address continually puts lots of bird food down in square patch of yard, attracts all sorts of animals and disturbs surrounding properties.]  Exact location: [back yard]"
1861,101003777682,Please trim brush along path
1862,101004370135,This is a Boston Landmark. Complaints come into the Landmarks Commission and they cannot fix this.
1863,101004370137,Constituent reports sink hole forming in sidewalk | Cause of damage: [Other]
1864,101004369247,Please remove trash from sidewalk 35 n margin
1865,101004326931,Vehicle parked here for several months without moving. It blocks a lane of traffic and is suspicious due to locks on the windows and doors. It is packed with junk.
1866,101004370106,"100's of Lottery tickets are washing/blowing down the street each week. Though I can't pinpoint origin, it started when the corner store on the corner of Belgrade/Walworth changed ownership. It is a huge Hastie and requires clean up by the neighbors and happens too frequently. It's also a huge source of pollution."
1867,101004369092,Please remove trash violation was issued
1868,101004321113,Abandoned car had been parked on this street for weeks. Suspicious vehicle due to padlocks on doors and windows.
1869,101004370127,"Date of scheduled pickup: [Tuesday, July 5, 2022 ***]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Monday]  Curbside pickup or an alley: [Curbside Pickup]"
1870,101004370125,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
1871,101004369778,dead animal in street
1872,101004369774,"Unkempt overgrown grass | Details: [over grown grass and bushes, very bad condition]  Exact location: [front and back]"
1873,101004370122,Street light has been out for 2 weeks now. 32 Worcester Street Boston. It is on the corner of Worcester Street and Shawmut Avenue
1874,101004365747,"Constituent states the sign is still present, but the top screw is gone. So it's upside down, & now looks like it says No Left instead of No Right | Public safety sign: [Yes]  Type of sign: [Do Not Enter/No Right Turn]  Is the pole still there: [Yes]"
1875,101004369111,Constituent states there is a couch on the sidewalk for about 3 days now | Witnessed incident: [No]
1876,101004366783,Number of rats: [36]  Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [There is holes in the ground.The back porch open barrels and the rats are seen feeding on the trash.]
1877,101004367716,Other | Details: [Constituent states there are three trash bags in the back yard for days. Constituent is requesting inspection and ticket.]  Exact location: [rear of property]
1878,101004369261,Couch left on sidewalk 6 days before trash day
1879,101004367518,Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [Neighbor states that today is trash day and the rats are all over the house and street.]
1880,101004370072,Cars parked under no parking signs.
1881,101004364331,Water not on yet or not working.
1882,101004370112,"Constituent requests catchbasin is cleaned, states it is giving off a bad odor. | Type of request: [Cleaning]"
1883,101004369206,Recycling Sticker: [4]  Yard Sticker: [0]
1884,101004361898,Sign is askew
1885,101004370104,need a cart | Recycling pickup day: [Wednesday]  No. of carts: [1]  No. of units: [2]
1886,101004366089,Construction work on Sunday
1887,101004370099,Upper part of Willow street does not mirror all other surrounding streets
1888,101004369230,"Constituent reports that their neighbor parks a small car in the backyard at night. There is another car that stays in the back yard. | Exact location: [Back yard, drives between houses to get there]"
1889,101004369184,Do not enter and one way sign were knocked down. Cars are now coming down one way street can cause an accident
1890,101004370098,Recycling pickup day: [Wednesday]  No. of carts: [1]  No. of units: [1]
1891,101004369245,Church back parking lot/ maple st
1892,101004369443,bags barrels and branches | How was your waste placed out for collection: [Yard Waste Paper BagBarrel]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Tuesday]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1893,101004369376,"Just got back from vacation and trash wasn't picked up. Rodents are getting into it. Can it be picked up,please? Many thanks!"
1894,101004369120,on Blue Hill Ave inbound at the light big hole | Where exactly on the pavement is the pothole: [On Roadway]  Date when pothole noticed: [06/28/2022]  Time when pothole noticed: [15:12]
1895,101004369471,Recycling Sticker: [5]  Yard Sticker: [0]
1896,101004369815,3 bags and boxes ticket issued
1897,101004369386,Concrete and other construction left in front of city property. | Witnessed incident: [No]  Case related to commercial waste: [Unknown]
1898,101004369855,Recycling Sticker: [5]  Yard Sticker: [5]
1899,101004368678,Recycling Sticker: [0]  Yard Sticker: [2]
1900,101004369292,Please remove trash no evidence
1901,101004370011,"Glass and broken glass bottle necks in street at 48 Oak St Hyde Park ,,, residence not cleaning it up However it's in the public street"
1902,101004369138,"On the corner of Clevemont Avenue and Everett Street this house has a HUGE bush that makes it impossible to see to turn left or right when pulling out of Clevemont Avenue, and when walking past on Everett Street, the bush is overgrown so far on to the sidewalk it is difficult to get past. If you do, there is likely a car waiting to go that will run you over and so on. Please prune bush back to the property line off of city property or remove the bush. Thank you."
1903,101004370078,"Constituent states a new tree was placed in front of home 2 weeks ago. Constituent requests tree is removed. States in the past the tree there has uprooted sidewalk, area has attracted dogs to relieve themselves, and there isn't enough space for a wheelchair to pass. | Is this a City owned tree situated on the sidewalk: [Yes]"
1904,101004368153,Trees belong to bully boy distillery and needs to be cut as it's blocking street light visibility.
1905,101004370076,Cart gone need a new one | Recycling pickup day: [Tuesday]  No. of carts: [1]  No. of units: [1]
1906,101004325561,Car has been abandoned for over 3 monrhs... previous auto bodyshop owner of American National auto body has left behind several cars that apprar to be auction cars abandoned including a black classic Mercedes with no plates... we have reported these cars multiple times over and over.
1907,101004370074,resident parking permit only (vehicle has been parked here for 2 days) | How is the car parked illegally: [Other]  Make: [Unknown]  Model: [4DR]  Color: [GreySilver]  Vehicle License Plate Registration: [81116]  Vehicle License Plate State: [MA]
1908,101004294253,Plate 2sey 16 been abandoned for 3 or more months
1909,101004319495,My first report was closed now it's been another 72 hrs and the vehicle is still abandon
1910,101004370069,Here again blocking the garage bays ! Do they have authority permit to do this ?
1911,101004370071,"Sidewalk cracked and uplifted, constituent claims water is going into his basement. | Sidewalk material: [Concrete]"
1912,101004369180,Do not enter and one way sign were knocked down. Cars are now coming down one way street
1913,101004369924,Car seat on sidewalk
1914,101004369798,Paper bag and box labels ripped off no evidence found unable to cite
1915,101004325532,Constituent states the vehicle has been in the same spot for 6months with a flate tire. Constituent is requesting removal. | Make of the abandoned car: [ACURA]  Model of the abandoned car: [4DR]  Color of the abandoned car: [BLUE]  License Plate number if available: [AZ63777]  License Plate State if available: [CT]
1916,101004369946,Illegal plastic ramps in gutter leading to illegal parking spot. Please remove ramps and cone on the City property.  Thank you
1917,101004310067,vehicle has been parked months | Make of the abandoned car: [JEEP]  Model of the abandoned car: [4DR]  Color of the abandoned car: [GREEN]  License Plate number if available: [HWF156]  License Plate State if available: [MA]
1918,101004370065,Feeney brothers driving trucks down street they're not supposed to
1919,101004369914,"As per usual on a weekly basis if not daily basis, food gets dumped on the corner and then the rodents and birds come and eat it. Nothing has been done to stop this from happening!"
1920,101004294294,Tree fell across road
1921,101004370061,The sidewalk on Edinboro is inaccessible yet again...please put in a curb so cars can't park on the actual sidewalk. This violates ADA regulations- minimum 4ft width required.
1922,101004369955,Half done we are seeing massive rodents throughout the area this is not okay. Please cite and landscape properly
1923,101004369948,Illegal ramps on cityvstreet leading to illegal parking space on yard. Please remove the illegal ramps and cones on street. Thank you. Correct address is 29 Starr Lane in JP.
1924,101004368673,Rat around garbage cans (recurring problem)
1925,101004370043,Debri on sidewalk
1926,101004370056,"Constituent reports two cars on eitehr side of driveway. States cars are too close to driveway and parked far off the curb, states it is very difficlut to enter exit safely. | How is the car parked illegally: [Other]"
1927,101004370053,My understanding is that you will be coming into the neighborhood to do some pruning on St Charles based on street postings. This tree is across the street and this branch is ready to fall down. One of the other branches fell earlier damaging a parked car underneath. It would be good if you can take this dead branch down before falling which would probably hit two parked cars underneath. It is not that high off the ground and would take a few minutes. Tree branch is between 50 and 52 Chandler
1928,101004370047,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (0) Air Conditioner (1) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
1929,101004369445,"Number of rats: [8]  Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [Roaming house, a bunch of trash everywhere that is attracting rodents.]"
1930,101004369145,weeds and trees growing through the fence and blocking proper passage on the sidewalk please cut back from city property or cite owner and ask the owner to do it
1931,101004369802,so many weeds never maintained house need real owner come to fix
1932,101004370038,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curbside Pickup]"
1933,101004370033,Tricycle
1934,101004370023,Reason wales street was not swept yesterday was because there was a fire and street was closed..feel free to grab a broom and clean it.. neighbor
1935,101004370036,Abandoned bike
1936,101004369926,Shopping cart on sidewalk
1937,101004370026,Tv
1938,101004364604,And the other 5 signs (pedestrian) in the area are missing.Could the BTD sign shop come and look at all the signage that is missing around the crosswalk. | Public safety sign: [No]  Sign description: [Orange Pesestrian crossing sign is on the ground.]  Is the pole still there: [Yes]
1939,101004370030,Cart was taken by trash.Need a new one. | Recycling pickup day: [Wednesday]  No. of carts: [1]  No. of units: [1]
1940,101004370028,"Mattress that I have submitted a ticket for three times now. Amongst other litter possibly needles. Kids playing this park. It is located at the entrance of the park closest to Amory Street behind Vinnidio salon. PLEASE PICK UP!"
1941,101004369976,Carriage discarded on sidewalk
1942,101004369174,"Send code enforcement,  business blocking sidewalk not dpw occupy permit,  elderly person fell off sidewalk"
1943,101004369840,Water feature running constantly. | SR Type: [Trades General]  Park owner: [BPRD]
1944,101004370018,"Tree branches hanging to low on both sides of street 82 Washington St"
1945,101004369821,Bag and a barrel full of bags containing random items no ticket issued
1946,101004362759,Recycling pickup day: [Thursday]  No. of carts: [1]  No. of units: [3]
1947,101004369939,Please install trash cans here and educate about it litter clearly with enforcement fine signs
1948,101004369951,Litter all near bench please put a public trash can
1949,101004369516,Poop
1950,101004370015,I have made this request before regarding a dead tree on a empty city lot besides my home. It is not on my property outside of my property line. I would like for someone to remove the tree before it falls on my home. I reached out to Urban Registry and they stated to contact the city. Please advise - Thank you
1951,101004369834,Near center of road inbound
1952,101004365735,Trotter playground splash pad not working.  Kids want to play and can't.
1953,101004369305,Trash/debris for removal. Ticket has been issued.
1954,101004370014,Illegal graffiti please remove
1955,101004368916,"Scheduled trash day: [Mon/Thurs]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [30 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1956,101004369783,"Please do a street cleaning on wales street... house burned down on street, street sweepers never passed."
1957,101004369757,By any chance is the water gonna be on today for the kids? We been asking for about a week now.  And is there any way from keeping the dogs from digging and wasting their self there. A lot of Kids are at play here all day. Please turn on!
1958,101004370009,Next to 14 Duncan St: multiple cars parked in tow zone/fire access.
1959,101004369064,Constituent reports trash was missed today. | Scheduled trash day: [Tues/Fri]  How was your trash placed out for collection: [Container]  Curbside pickup or an alley: [Curb Side Pickup]
1960,101004370008,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
1961,101004369517,Overflowing trash
1962,101004364568,This sign post sticks out of the ground and is a serious safety issue for walkers and people with strollers.
1963,101004368805,Traffic Signal box is only being closed by tape.  Can this be repaired properly please!!! | Type of problem: [Other]  Pole knockdown: [No]
1964,101004365245,Please fix this fountain. It has been broken for well over a year. Is there someone I should call? I reported it last summer also.
1965,101004369241,Water feature in Edgerly Road playground won't shut off.
1966,101004369822,Trash near picnic tables overflowing   As is trash bin near compost. Please empty. thanks.
1967,101004369286,Trash for removal. No code violation found at this time.
1968,101004368617,"Constituent states that the trash barrels were emptied but the bags were left next to the barrels and were open so trash has blown around the park, requesting the bags and the loose trash be cleaned up. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]"
1969,101004369437,Trash up and down street was not picked up.
1970,101004365521,"No water coming out Leaking"
1971,101004369265,"Missing traffic mirror. Please install a traffic mirror so drivers on Baldwin can see on coming traffic down Medford (from Sullivan/Main) Extremely dangerous blind corner. Multiple speed traps have recently been installed on Medford - highlighting how fast traffic speeds down the road. Furthermore, Chappie street has a traffic mirror."
1972,101004369463,Please enforce no hammocks in the Public Garden as it is a botanical garden and not a park. Thank you
1973,101004369246,Constituent states a store left a metal trash can on the street and is now filled to the top with trash. Constituent states it has been there for a while. | Type of debris: [Debris Pickup]  Cars parked on the street: [No]
1974,101004365520,Water play feature broken. Please fix this quickly! It's 90 degrees tomorrow. These Dorchester kids need to stay cool.
1975,101004368407,Loud banging/hammering from the parcel 12 construction site on Massachusetts avenue at 7:00 am
1976,101004369049,Most of the entire street is potholes/bumpy rides. Take a tour down blue hill and you will see!
1977,101004368917,Recycling at 133 has been out at correct times but has not been picked up the last 3 visits.
1978,101004369738,Yard waist wasn't picked up
1979,101004369345,"Constituent reports Metal scraps dumped from neighbor on 6 Sparhawk st in the rear of the property, states this has happened multiple times. The metal scraps are in the rear of the yard off of murdoch st  . The metal scraps came from 6 Sparhawk. This address is located on the side of there property and states they dumped into on to her property | Witnessed incident: [Yes]"
1980,101004369906,Dead rat under tree
1981,101004369791,2 bags raw food random trash no evidence found unable to cite
1982,101004369997,Deep pothole/sinkhole on revere in a poorly filled trench cut.
1983,101004369497,Rubbish is placed out well in advance of pickup | Details: [Trash all over the driveway as well]  Exact location: [Front]
1984,101004364794,Broken bubbler in LoPresti park by the basketball courts
1985,101004369996,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
1986,101004369994,New tree request due to tree removal. (On Side) | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
1987,101004337472,Trash and glass in the park also broken equipment. Splash pad needs to be fix and drinking equipment broken. Thank you
1988,101004369993,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
1989,101004338947,Major construction and no visible building permit.
1990,101004369321,"Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1991,101004369236,Illegal dumping. Contractors gutting building and throwing large pieces of walls/pipes/materials off the 3rd floor deck into the yard. I have photographic evidence.
1992,101004369990,Illegally Double parked. Please do sweeps here.
1993,101004369989,New tree request due to tree removal.(In rear on Deckard closest to Warren St.) | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
1994,101004369986,Potential of tree limb hitting vehicle passing by very low clearance
1995,101004369864,"Litter along the gutter , odd side of street. This street was just swept two nights ago but lots of trash is still in the gutter along dorchester ave"
1996,101004369985,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
1997,101004369987,New bricks have been here since last year. Need to be installed following utility work. There are spots like this with new bricks waiting to be installed all around the neighborhood.
1998,101004369887,Constituent reports shattered glass broken into small pieces all across road | Type of debris: [Debris Pickup]  Cars parked on the street: [Yes]
1999,101004369983,Car in tow zone | The closest intersecting street: [St James]  How is the car parked illegally: [Other]  Make: [Honda]  Color: [Green]  Vehicle License Plate Registration: [3KEA74]  Vehicle License Plate State: [MA]
2000,101004369981,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2001,101004369984,Illegal parking. Commercial vehicle parked longer than 3 hrs. Outside of permitted parking zone.
2002,101004369478,Hole is in the driving lane
2003,101004369978,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2004,101004369980,"The bricks at the bottom of the stairs going up to 16 Concord Sq are sinking on one side. The bricks are loose all the way to the side and there is a hole underneath. We called a masonry company to have them fix but they told us that because the brick is city property, they cannot fix it. We are afraid that the hole is going to get bigger and become a hazard."
2005,101004318965,Business van on CHAMBERLAIN st . At Algonquin st. End . Been there since winter !
2006,101004369975,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2007,101004369977,Broken please fix
2008,101004369971,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2009,101004369807,Black berry tree owner did not prune and now all over the side walk and not taken car of
2010,101004369968,"Request for an XL solar compactor trash bin directly in front of these 2 food/convenience stores as customers sit on wall on my neighboring property to eat and literally throw trash on our lawn, into our shrubs and sidewalk. The wind blows all this trash into our driveway at 145 Stoughton and also up Whitby terrace and into everyone's property. There's is only a recycle bin in front of Delicia's and tufts convenience and a trash bin on the opposite corner away from these 2 sources of trash and litter."
2011,101004369364,Scheduled recycling day: [Tues/Fri]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
2012,101004369435,"Overflowing trash barrels, multiple commercial plate trailers overflowing with trash, hot tub not in use visible in back yard Code enforcement citation for to much trash & multiple commercial vehicles in rear of property in alley"
2013,101004369891,Champney st side unclaimed barrel
2014,101004328723,"3 cars (9VX793, 2LCJ65, 7DJ658) still have not moved in over a month.  Please green tag as abandoned."
2015,101004364219,Cut pieces of light pole left on sidewalk
2016,101004369963,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2017,101004369621,Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
2018,101004369960,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2019,101004369958,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2020,101004369480,"Trash and recycling | Scheduled trash day: [Tues/Fri]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
2021,101004369216,Overgrown landscaping. Trash and rodent sighting
2022,101004369956,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2023,101004369331,Constituent states the recylcing cart was skipped and is requesting collection | Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
2024,101004369907,Single capped needle in flower beds on Prentiss Street.
2025,101004361751,"Missing Pole & Hero Square Sign for  Paul J. Lotti Please replace"
2026,101004369954,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2027,101004369274,Constituent states the recycling cart was skipped and is requesting collection | Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
2028,101004369526,"Owner of this house is blocking a legal parking spot without a valid curb cut. 29 Starr Lane"
2029,101004369950,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2030,101004369952,1290 tremont st sink hole
2031,101004269076,request tree planting | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2032,101004369947,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2033,101004369814,Non stop beeping coming from a house. Please look into this
2034,101004329238,There was a large fallen tree floating half way in Chandler Pond on a Lake Shore Road in Brighton. It was removed and cut in 3rds and placed by the sidewalk against the base of a big tree. It's in front of 56 Lake Shore Road. Could someone please comes and remove the logs? Thank you!
2035,101004369945,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2036,101004369059,Item(s) that was/were supposed to be picked up: [TV]  Scheduled trash day: [Tuesday]  Curbside pickup or an alley: [Curb Side Pickup]
2037,101004329021,Large branch on tree at Holton Street park might fall off.
2038,101004369694,Noise complaint
2039,101004369943,Pothole in bus/bike lane inbound right in front of fire hydrant
2040,101004369942,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
2041,101004369940,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2042,101004369938,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2043,101004369544,Rats  coming out of hole in sidewalk at the back of the William E. Russell School every evening. The Roseclair Street side. Hole is at the top of the stairs entering the school yard on the Roseclair Street side. Please bait.
2044,101004369933,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
2045,101004340097,Recycling pickup day: [Wednesday]  No. of carts: [1]  No. of units: [1]
2046,101004361973,Requesting a cart for building | Recycling pickup day: [Wednesday]  No. of carts: [1]  No. of units: [6]
2047,101004368813,and a bag | Scheduled trash day: [Tues/Fri]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]
2048,101004369927,New tree request due to tree removal. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
