,service_request_id,grievance
992,101004368895,A large commercial vehicle parks here all the time can you please ticket it and explain that commercial vehicles can not use City roadway to garage their vehicle.
993,101004368894,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
994,101004368892,mattresses in city owned lot | Type of debris: [Other]  Cars parked on the street: [No]
995,101004368782,2 shopping carts of trash no ticket issued
996,101004367417,Constituent states basketball court lights have been on around the clock without going off. | Park owner: [BPRD]
997,101004365216,6:30 am on a Saturday morning. This is what we have to deal with. What happened to only being able to work between certain hours. This is ridiculous and I'm going for months now
998,101004356821,Stuck on red | Signal problem: [Traffic]  Type of problem: [Light is not changing]  Type of pole: [Over the Street Pole]  Pole knockdown: [No]
999,101004368887,Dark blue Toyota Corolla MA REGISTRATION 598 GC2 Parked IN TOW ZONE
1000,101004361090,Broken sign pole left sharp base on side walk. Hazard for walkers.
1001,101004368886,It's more than a foot deep
1002,101004367779,Trash on walkway near centerfield in Ronan park
1003,101004367497,Around water manhole cover
1004,101004368885,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
1005,101004368573,"Trash bag with something, not sure"
1006,101004368880,Trash/tire for removal. No code violation found at this time.
1007,101004368874,SLCB needs to be replaced
1008,101004368875,Tree blocking pedestrians
1009,101004368876,Over flowing garbage cans and thrash on the ground throughout the park.
1010,101004368877,Bench in desperate need for a repaint.
1011,101004368873,Car is park and hanging into the street. | The closest intersecting street: [River St]  How is the car parked illegally: [Other]  Details: [Car hanging into street]  Make: [Other]  Color: [RedOrange]  Vehicle License Plate Registration: [4Z0498]  Vehicle License Plate State: [MA]
1012,101004368871,Trash bags next to city barrel for removal. No evidence or code violation found at this time.
1013,101004367890,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1014,101004368870,Construction no visible permits
1015,101004368869,no parking | How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Color: [White]
1016,101004368862,Please remove bikes leaning on the fence someone has dumped the bikes. It's been there all week.
1017,101004368295,Wellington alley
1018,101004368558,Over flowing recycling bins and trash all over Bell Ct
1019,101004368858,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1020,101004368557,Over flowing trash and littering the street.
1021,101004368554,Trash over flowing and all over Bell Ct
1022,101004368853,Request for street light that was purposely unplugged for construction to be plugged back in as construction has finished. | Problem: [Other]
1023,101004365590,"BPD reports a sinkhole in front of 100 Sudbury st, has a one in it | Where exactly on the pavement is the pothole: [On Roadway]  Date when pothole noticed: [06/25/2022]  Time when pothole noticed: [13:20]"
1024,101004368851,"Lt grey Mini Cooper
No license plate expired registration 
Has been parked for over 2 weeks please tow 
Has already 4 tickets"
1025,101004367313,Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [Constituent reports an increase in rodent activity in this area. Constituent states that a lot of the rats are coming from a storm drain by the tennis courts in Titus Sparrow Park and alleyway #536 north.]
1026,101004368725,"Recycling not picked up on Monday 6/27, corner of Westchester and Centre St Jamaica Plain"
1027,101004365755,Huge series of potholes.
1028,101004365779,There are about seven potholes at the intersection of Blossom and Cambridge streets.
1029,101004368779,BPD called to report lights completely out at intersection. Notified traffic signals at 12:05 PM. Traffic signals relayed a power outage in the area. | Type of pole: [Over the Street Pole]  Pole knockdown: [No]
1030,101004368657,"ont the sidewalk, near the doorway to a closed business | Needle Quantity: [More Than Three]  Property Location Type: [Public]"
1031,101004368839,SR Type: [Grass Cutting]  Park owner: [BPRD]
1032,101004368837,"Constituent is requesting for the sign that is already here to be more specfic, states its a commercial  vehicle parking but is not specific as to where this starts and ends. | Type of request: [Sign]"
1033,101004368831,Trash/debris for removal. No evidence or code violation found at this time
1034,101004368830,"Black Mecedez completely crazy parking and blocking driveway commercial 

Plate: 2mMJT66"
1035,101004368264,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Trash bag]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1036,101004368650,Side of 505 columbia road. Furniture left out on sidewalk.  Violation issued
1037,101004368492,"Trash sofa dumped illegally behind the boys and girls club on Bowen st. South Boston. I have video of  two lovely neighbors who decided that this was a good spot to dump their trash. Not sure what their address is but might make the video public. Please send a crew to remove before we have squatters taking up residence.
Thanks"
1038,101004368823,15 minutos Parkin
1039,101004368800,Burned-out mantles
1040,101004368699,Trash/debris for removal. Ticket has been issued.
1041,101004368702,Mattresses/bed frame debris for removal. No code violation found at this time.
1042,101004368815,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [55 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1043,101004368675,missed | Scheduled recycling day: [Monday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1044,101004368813,and a bag | Scheduled trash day: [Tues/Fri]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]
1045,101001711322,Storm drain dumps water directly into sidewalk causing icy slipping hazard.
1046,101004368301,Illegal trash on street
1047,101004367132,"Overgrown bushes on city property (near commuter rail bridge on Walworth, Tyndale side) blocking sidewalk passage/access."
1048,101004368742,Trash bags for removal. No code violation found at this time.
1049,101004368807,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
1050,101004368618,"Overgrown vegetation.  Code Enforcement Police, please fine."
1051,101004368805,Traffic Signal box is only being closed by tape.  Can this be repaired properly please!!! | Type of problem: [Other]  Pole knockdown: [No]
1052,101004368803,There were no other duplicates to be found. Are these cases being addressed?
1053,101004368802,Entire street was missed. | How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1054,101004330302,Overflowing trash can at Sparrow park
1055,101004368799,This was after 6:00 p.m. Exactly when are parking rules in South Boston enforced for non-residents?
1056,101004368796,Tire on sidewalk
1057,101004368797,Dead rat in street by curb
1058,101004368707,Constituent reported that the traffic light is stuck on red. Contacted BTD traffic at 11:42am. | Signal problem: [Traffic]  Type of problem: [Light is not changing]  Pole knockdown: [No]
1059,101004354085,Overflowing trash cans in St Helena's park
1060,101004368989,One of many dead trees along this road
1061,101004368931,Loud airplane noise
1062,101004368976,"Property conditions interfere with sidewalk passage | Details: [baby carriage chained to the fence, blocking the sidewalk]  Exact location: [front]"
1063,101004368986,"Constituent requests cart, states all carts at building were taken. | Recycling pickup day: [Thursday]  No. of carts: [1]  No. of units: [3]"
1064,101004368982,People are sitting on top of park tables and marking up the tables with  markers.
1065,101004368339,Item(s) that was/were supposed to be picked up: [TV]  Scheduled trash day: [Monday]  Curbside pickup or an alley: [Curb Side Pickup]
1066,101004368981,A really large moving truck parked on the street. | The closest intersecting street: [Alston st]  How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Details: [C]  Make: [Other]  Model: [Truck]  Color: [White]
1067,101004150037,Light out
1068,101004368925,In the baseball field under the bleachers on the right hand side on the front row. It has a large orange piece. | Needle Quantity: [One]  Property Location Type: [Public]
1069,101004368979,Across from 112 chittick road. 2 grills dumped on sidewalk.  No violation issued
1070,101004293507,Grass at Hemenway on the hill needs to be mowed badly
1071,101004368946,Dead bird on sidewalk in front of 5 Sanderson
1072,101004336305,Overflowing trash can
1073,101004297367,Requesting Softball field grass be cut. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1074,101004368974,So these guys have been here ALL Day in front of private parking bays SeaDar construction again - do they have a permit to move this heavy stone in this location ?
1075,101004368921,Logan airplane noise disturbing South End
1076,101004368950,Scheduled recycling day: [Tues/Fri]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Alley]
1077,101004368956,Other | Details: [Trash on the sidewalk]  Exact location: [Sidewalk]
1078,101004368784,"Constituent reports a sign that was knocked over and is leaning against the builing at 47 Snow Hill St. | Public safety sign: [No]  Type of sign: [""No Parking"" Sign]  Is the pole still there: [Yes]"
1079,101004322102,Constituent states that the grass is overgrown and needs to be cut. There is lots of debris and trash and the he is requesting maintenance as soon as possible for the safety of the children. | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1080,101004342325,Trash sitting on sidewalk in public walkway.
1081,101004340184,Residents are requesting that the grass be cut ASAP at MT Bowdoin Green Park.  The grass is SO overgrown!! | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1082,101004340711,Dead bird in middle grass area
1083,101004359632,Sbux
1084,101004368973,Sidewalk tree very overgrown and blocking sidewalk
1085,101004368972,"Date of scheduled pickup: [Tuesday, July 5, 2022 ***]  Item requested for a collection: [TV (1) Air Conditioner (1) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Monday]  Curbside pickup or an alley: [Curbside Pickup]"
1086,101004357534,Public safety sign: [Yes]  Sign description: [Keep Right on the meridian]  Is the pole still there: [Yes]
1087,101004341255,There is a dead bird inside of the grassy area/Byrne Park | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1088,101004368970,Constituent reports car on King hasn't moved in a week. | Make of the abandoned car: [TOYOTA]  Model of the abandoned car: [SUV]  Color of the abandoned car: [GREYSILVER]  License Plate number if available: [32YA29]  License Plate State if available: [MA]
1089,101004368968,The playground at Fallon Field is overflowing. Please replace. Thank you :)
1090,101004368967,missed on Monday | How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1091,101004368965,Trash/debris for removal. Ticket has been issued
1092,101004343058,Constituent reports trash overflowing. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1093,101004354730,Constituent called to request the grass be trimmed & weeds removed. Says it hasn't been done in over a year | SR Type: [Grass Cutting]  Park owner: [BPRD]
1094,101004368964,"Date of scheduled pickup: [Thursday, July 7, 2022 ***]  Item requested for a collection: [TV (0) Air Conditioner (1) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Wednesday]  Curbside pickup or an alley: [Curbside Pickup]"
1095,101004360533,Grass is very high around the field. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1096,101004368962,It is cracked and falling apart. | Cause of damage: [Normal deterioration]
1097,101004358505,Constituent reports overflowing trash barrels in Mt. Bowdoin Green. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1098,101004361463,Trash at the top of the hill of ringer park. Broken glass and beer cans/boxes
1099,101004368960,Loose street cover
1100,101004368959,Shopping cart
1101,101004359662,"Please mow the grass in Allen Park,the Coppens area and Mt. Bowdoin Green | SR Type: [Grass Cutting]  Park owner: [BPRD]"
1102,101004365140,Play ground at Rogers Park...large group partying and very loud...in the morning the Tot Lot is full of trash. It sounds like the EF School again. PLEASE
1103,101004368369,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Is your trash curbside pickup or an alley: [Curb Side Pickup]  Is your yard waste mixed with household trash: [No]
1104,101004361032,Please remove litter from walking trail near baseball field of Ronan park
1105,101004368958,Recycling Sticker: [1]  Yard Sticker: [0]
1106,101004368840,Couch in yard
1107,101004368945,Rubbish is placed out well in advance of pickup | Details: [Constituent reported that there are open trash bags out in the Public Alley No.416]  Exact location: [side]
1108,101004368957,Household trash blocking the sidewalk.
1109,101004368040,Street light or control box knocked down: [Street Light]  Problem: [Street light is knocked over at this location.]  Light blocking the street or sidewalk: [No]  Wires exposed: [Yes]
1110,101004368954,4 similar markings within 75 feet
1111,101004364953,7 suitcases now before 4 suitcase someone needs to do your JOB
1112,101004368953,Household trash blocking the sidewalk.
1113,101004367866,"Today, Monday June 27, is a leaf and yard waste removal day. However, it is 6:15 pm and my leaf bags have not been removed. Both garbage and recycling trucks have come through."
1114,101004368809,Overgrown weeds
1115,101004368951,"This land is not paved n its too close to my home for parking the huge trucks, its bad for my foundation,their back n forth on the noisy gravel, they show up at 6:00a n leave truck running fumes into my window, while they sleep, East Boston has gone ghetto, they talk loud in their fones, this acceptable by the city? Theres just NO MORE CONSIDERATION FOR OTHERS OR THEIR PROPERTY"
1116,101004368948,59 chellman st has been abandoned for more than 3 years. Back door and window is open and stings probably homeless people.
1117,101004368941,Permission for Arborway Tree Service to Inject the ash tree at this location to help prevent against damage from EAB. | Is this a City owned tree situated on the sidewalk: [Yes]
1118,101004368943,Permission for Arborway Tree Service to prune the honey locust tree on the Westbourne Street side of this location. | Is this a City owned tree situated on the sidewalk: [Yes]
1119,101004368947,"Please remove asap this DOA squirrel. 

Thank you very much."
1120,101004368845,Dead rabbit
1121,101004368889,"Small entrance ,near the front last door on the left. | Needle Quantity: [One]  Property Location Type: [Public]"
1122,101004365851,Big pothole in middle of street. Please fix!
1123,101004368942,"Cracked side walk,"
1124,101004366015,"Once again, the splash pad won't shut off."
1125,101004368940,Missing bar. Tuesday
1126,101004368939,"requests cart, building doesn't have one | Recycling pickup day: [Monday]  No. of carts: [1]  No. of units: [3]  OK to deliver: [per April ok]"
1127,101004366721,"Constituent reports the water at this playground has been running all night,constitunet reports there should be a way to shut the water off so water is not wasted. | SR Type: [Ground Maintenance General]  Park owner: [BPRD]"
1128,101004368936,Several trash bags for removal. Ticket has been issued
1129,101004368935,Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1130,101004368933,"window shade | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Other]  If 'Other', please specify: [window shade]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1131,101004366296,The sprinllers in the Childrens Play Lot are not working vmail 2:05 | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1132,101004368930,"There are so many construction  vehicles parked. The residents of leather District are getting the tickets - not the illegal Parkers. 

What is the long term solution?"
1133,101004365538,Splash pad water sensors not working. Children are hot 掠掠and would love to cool down!!
1134,101004368929,What is the nature of the problem: [Constituent reports abandoned property with back door and windows open]
1135,101004368927,Constituent is requesting a Litter Basket be installed at this end of the foot bridge. | Has a litter basket or barrel been at this location before: [No]  Type of litter basket: [No Preference]  Interested in the Adopt a Barrel program: [No]
1136,101004368418,"Constituent from this location states that someone dumped construction material near propertys dumpster | Construction debris: [siding, porch]  Exact location: [rear]"
1137,101004365512,Water at the park does not turn on. Please turn on the water. It is too hot for kids to be in the park and not play in the water.
1138,101004367753,3 rats spotted in and out of over flowing trash barrels
1139,101004368920,Constiutent is requesting a Litter Basket to be installed for right before going over foot bridge. | Has a litter basket or barrel been at this location before: [No]  Type of litter basket: [No Preference]  Interested in the Adopt a Barrel program: [No]
1140,101004368918,No parking
1141,101004368917,Recycling at 133 has been out at correct times but has not been picked up the last 3 visits.
1142,101004368491,Parking lot has a lot of pothole damage
1143,101004368916,"Scheduled trash day: [Mon/Thurs]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [30 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1144,101004368914,residents park on both sides of the narrow street close to Centre street making it impossible for trucks (and more importantly) emergency vehicles can’t make the turn onto the street.  Please put up a no-parking sign to allow for a safe turn onto the street.
1145,101004368913,A white work truck with ladders has been here all day there a foot over my driveway I cannot see to get out please tag them I put in a request earlier the van has been here since last night
1146,101004368607,Glass
1147,101004368912,Trash bag for removal. No code violation found at this time.
1148,101004354755,"40 years ago today Massport installed new windows in East Boston I think it is time to do that again ! It is much louder now than 
it was then !!!"
1149,101004368771,Dead rats in public alley 818 in roadway
1150,101004368910,Constituent reports trash not collected this morning. | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Container]  Curbside pickup or an alley: [Alley]
1151,101004368908,"Please help us trim these trees! Growing into our properties and pollen is going everywhere, as well as bugs/ticks"
1152,101004368795,Trash for removal. No code violation found at this time.
1153,101004269900,Unpermitted deck construction in rear on Bowen street-loud conditions-working outside of approved hours and on weekends. Please send inspectors
1154,101004368808,Trash on sidewalk
1155,101004368907,Overgrown grass please cut plus trash attn mass dot
1156,101004366282,"Overgrown weeds on Rutherford Avenue, NOT on Charbonnier Street.  Weeds run the length of the fence."
1157,101004368904,Constituent would like the grass cut before the weekend. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1158,101004368902,2 carts picked up one missed | Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1159,101004368691,"Property completely overgrown and all weeds are seeding the neighborhood. Please ticket daily, this is a multi-million dollar property in a prominent location. Thank you."
1160,101002545663,The construction site at 232 Old Colony begins moving trucks and heavy machinery almost every single morning between 6-6:30am including most Saturdays. I believe construction is not supposed to start until 7am on weekdays and is not allowed without a special permit on weekends. I live on a side road and am woken up at 6am almost every day. Can someone enforce the noise ordinances?
1161,101004368798,Stop this Logan airplane noise
1162,101004368899,Near drive way in street at 117 marine road it's squished like a pancake
1163,101004364954,Please remove litter on walking trail at Ronan Park
1164,101004362046,Logan airplane noise going on now
1165,101004368898,dead Rat on the sidewalk | Type of debris: [Other]  Cars parked on the street: [No]
1166,101004362148,Louise offensive Logan airplane noise going on now
1167,101004368896,Trash in alley
1168,101004368042,I took my trash out this morning by 530 am on my way out to work and I came home after 2pm and thought the trash was picked up until I saw it in the corner piled up next to the eversource construction gate. So either the construction workers moved it which I don't believe they did when they arrive at 7am or am unknown person walking by and has issues and moved it to play games. Please have someone pick this up in front of 60 Charles St South.
1169,101004368895,A large commercial vehicle parks here all the time can you please ticket it and explain that commercial vehicles can not use City roadway to garage their vehicle.
1170,101004368894,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
1171,101004368892,mattresses in city owned lot | Type of debris: [Other]  Cars parked on the street: [No]
1172,101004368782,2 shopping carts of trash no ticket issued
1173,101004367417,Constituent states basketball court lights have been on around the clock without going off. | Park owner: [BPRD]
1174,101004365216,6:30 am on a Saturday morning. This is what we have to deal with. What happened to only being able to work between certain hours. This is ridiculous and I'm going for months now
1175,101004356821,Stuck on red | Signal problem: [Traffic]  Type of problem: [Light is not changing]  Type of pole: [Over the Street Pole]  Pole knockdown: [No]
1176,101004368887,Dark blue Toyota Corolla MA REGISTRATION 598 GC2 Parked IN TOW ZONE
1177,101004361090,Broken sign pole left sharp base on side walk. Hazard for walkers.
1178,101004368886,It's more than a foot deep
1179,101004367779,Trash on walkway near centerfield in Ronan park
1180,101004367497,Around water manhole cover
1181,101004368885,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
1182,101004368573,"Trash bag with something, not sure"
1183,101004368880,Trash/tire for removal. No code violation found at this time.
1184,101004368874,SLCB needs to be replaced
1185,101004368875,Tree blocking pedestrians
1186,101004368876,Over flowing garbage cans and thrash on the ground throughout the park.
1187,101004368877,Bench in desperate need for a repaint.
1188,101004368873,Car is park and hanging into the street. | The closest intersecting street: [River St]  How is the car parked illegally: [Other]  Details: [Car hanging into street]  Make: [Other]  Color: [RedOrange]  Vehicle License Plate Registration: [4Z0498]  Vehicle License Plate State: [MA]
1189,101004368871,Trash bags next to city barrel for removal. No evidence or code violation found at this time.
1190,101004367890,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1191,101004368870,Construction no visible permits
1192,101004368869,no parking | How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Color: [White]
1193,101004368862,Please remove bikes leaning on the fence someone has dumped the bikes. It's been there all week.
1194,101004368295,Wellington alley
1195,101004368558,Over flowing recycling bins and trash all over Bell Ct
1196,101004368858,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1197,101004368557,Over flowing trash and littering the street.
1198,101004368554,Trash over flowing and all over Bell Ct
1199,101004368853,Request for street light that was purposely unplugged for construction to be plugged back in as construction has finished. | Problem: [Other]
1200,101004365590,"BPD reports a sinkhole in front of 100 Sudbury st, has a one in it | Where exactly on the pavement is the pothole: [On Roadway]  Date when pothole noticed: [06/25/2022]  Time when pothole noticed: [13:20]"
1201,101004368851,"Lt grey Mini Cooper
No license plate expired registration 
Has been parked for over 2 weeks please tow 
Has already 4 tickets"
1202,101004367313,Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [Constituent reports an increase in rodent activity in this area. Constituent states that a lot of the rats are coming from a storm drain by the tennis courts in Titus Sparrow Park and alleyway #536 north.]
1203,101004368725,"Recycling not picked up on Monday 6/27, corner of Westchester and Centre St Jamaica Plain"
1204,101004365755,Huge series of potholes.
1205,101004365779,There are about seven potholes at the intersection of Blossom and Cambridge streets.
1206,101004368779,BPD called to report lights completely out at intersection. Notified traffic signals at 12:05 PM. Traffic signals relayed a power outage in the area. | Type of pole: [Over the Street Pole]  Pole knockdown: [No]
1207,101004368657,"ont the sidewalk, near the doorway to a closed business | Needle Quantity: [More Than Three]  Property Location Type: [Public]"
1208,101004368839,SR Type: [Grass Cutting]  Park owner: [BPRD]
1209,101004368837,"Constituent is requesting for the sign that is already here to be more specfic, states its a commercial  vehicle parking but is not specific as to where this starts and ends. | Type of request: [Sign]"
1210,101004368831,Trash/debris for removal. No evidence or code violation found at this time
1211,101004368830,"Black Mecedez completely crazy parking and blocking driveway commercial 

Plate: 2mMJT66"
1212,101004368264,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Trash bag]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1213,101004368650,Side of 505 columbia road. Furniture left out on sidewalk.  Violation issued
1214,101004368492,"Trash sofa dumped illegally behind the boys and girls club on Bowen st. South Boston. I have video of  two lovely neighbors who decided that this was a good spot to dump their trash. Not sure what their address is but might make the video public. Please send a crew to remove before we have squatters taking up residence.
Thanks"
1215,101004368823,15 minutos Parkin
1216,101004368800,Burned-out mantles
1217,101004368699,Trash/debris for removal. Ticket has been issued.
1218,101004368702,Mattresses/bed frame debris for removal. No code violation found at this time.
1219,101004368815,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [55 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1220,101004368675,missed | Scheduled recycling day: [Monday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1221,101004368813,and a bag | Scheduled trash day: [Tues/Fri]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]
1222,101001711322,Storm drain dumps water directly into sidewalk causing icy slipping hazard.
1223,101004368301,Illegal trash on street
1224,101004367132,"Overgrown bushes on city property (near commuter rail bridge on Walworth, Tyndale side) blocking sidewalk passage/access."
1225,101004368742,Trash bags for removal. No code violation found at this time.
1226,101004368807,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
1227,101004368618,"Overgrown vegetation.  Code Enforcement Police, please fine."
1228,101004368805,Traffic Signal box is only being closed by tape.  Can this be repaired properly please!!! | Type of problem: [Other]  Pole knockdown: [No]
1229,101004368803,There were no other duplicates to be found. Are these cases being addressed?
1230,101004368802,Entire street was missed. | How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1231,101004330302,Overflowing trash can at Sparrow park
1232,101004368799,This was after 6:00 p.m. Exactly when are parking rules in South Boston enforced for non-residents?
1233,101004368796,Tire on sidewalk
1234,101004368797,Dead rat in street by curb
1235,101004368707,Constituent reported that the traffic light is stuck on red. Contacted BTD traffic at 11:42am. | Signal problem: [Traffic]  Type of problem: [Light is not changing]  Pole knockdown: [No]
1236,101004354085,Overflowing trash cans in St Helena's park
1237,101004368989,One of many dead trees along this road
1238,101004368988,Ac on sidewalk
1239,101004368931,Loud airplane noise
1240,101004368976,"Property conditions interfere with sidewalk passage | Details: [baby carriage chained to the fence, blocking the sidewalk]  Exact location: [front]"
1241,101004368986,"Constituent requests cart, states all carts at building were taken. | Recycling pickup day: [Thursday]  No. of carts: [1]  No. of units: [3]"
1242,101004368982,People are sitting on top of park tables and marking up the tables with  markers.
1243,101004368339,Item(s) that was/were supposed to be picked up: [TV]  Scheduled trash day: [Monday]  Curbside pickup or an alley: [Curb Side Pickup]
1244,101004368981,A really large moving truck parked on the street. | The closest intersecting street: [Alston st]  How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Details: [C]  Make: [Other]  Model: [Truck]  Color: [White]
1245,101004150037,Light out
1246,101004368925,In the baseball field under the bleachers on the right hand side on the front row. It has a large orange piece. | Needle Quantity: [One]  Property Location Type: [Public]
1247,101004368979,Across from 112 chittick road. 2 grills dumped on sidewalk.  No violation issued
1248,101004293507,Grass at Hemenway on the hill needs to be mowed badly
1249,101004368946,Dead bird on sidewalk in front of 5 Sanderson
1250,101004336305,Overflowing trash can
1251,101004297367,Requesting Softball field grass be cut. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1252,101004368974,So these guys have been here ALL Day in front of private parking bays SeaDar construction again - do they have a permit to move this heavy stone in this location ?
1253,101004368921,Logan airplane noise disturbing South End
1254,101004368950,Scheduled recycling day: [Tues/Fri]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Alley]
1255,101004368956,Other | Details: [Trash on the sidewalk]  Exact location: [Sidewalk]
1256,101004368784,"Constituent reports a sign that was knocked over and is leaning against the builing at 47 Snow Hill St. | Public safety sign: [No]  Type of sign: [""No Parking"" Sign]  Is the pole still there: [Yes]"
1257,101004322102,Constituent states that the grass is overgrown and needs to be cut. There is lots of debris and trash and the he is requesting maintenance as soon as possible for the safety of the children. | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1258,101004342325,Trash sitting on sidewalk in public walkway.
1259,101004340184,Residents are requesting that the grass be cut ASAP at MT Bowdoin Green Park.  The grass is SO overgrown!! | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1260,101004340711,Dead bird in middle grass area
1261,101004359632,Sbux
1262,101004368973,Sidewalk tree very overgrown and blocking sidewalk
